model_id,task,format,uid,valid,qa_s_correct,qa_p_correct,qa_s,qa_p,jsem_filled_1_10,jsem_observed,jsem_normalized,judge,qa_micro,chamfer_distance,chamfer_distance_score,iou_csg,f_score_005,f_score_001,normal_consistency,no_open_edge,inverted_normal_score,non_manifold_edge_score,iou_measured,iou_inapplicable,geometry,topology
gemini38_flash,descriptive,cadquery,0094/00941813,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0081/00817410,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0045/00457640,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0047/00478097,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0013/00135353,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0062/00621494,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0016/00169954,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0039/00390147,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0089/00895528,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0030/00306122,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0070/00706059,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0008/00086411,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0073/00732007,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0010/00103639,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0019/00199917,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0035/00350534,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0043/00431078,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0073/00737056,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0078/00788594,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0067/00677148,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0093/00937375,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0072/00726428,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0049/00497058,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0013/00133189,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0024/00249966,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0004/00042777,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0055/00553999,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0068/00681400,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0071/00714935,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0022/00227442,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0039/00397627,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0026/00268024,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0007/00073282,True,3,0,0.75,,5,5,0.4444444444444444,0.5972222222222222,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0036/00369868,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0084/00844862,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0026/00268027,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0092/00925049,True,3,0,0.75,,7,7,0.6666666666666666,0.7083333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0072/00725542,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0015/00150938,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0072/00726429,True,4,0,1.0,,3,3,0.2222222222222222,0.6111111111111112,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0065/00657969,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0031/00310774,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0061/00618813,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0030/00307386,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0072/00724192,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0018/00189804,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0080/00807326,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0078/00789364,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0002/00029952,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0005/00051224,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0087/00873073,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0077/00779770,True,4,0,1.0,,3,3,0.2222222222222222,0.6111111111111112,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0077/00778195,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0039/00397628,True,4,0,1.0,,3,3,0.2222222222222222,0.6111111111111112,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0008/00089777,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0075/00758810,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0028/00284926,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0074/00741629,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0097/00973497,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0047/00474303,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0061/00616188,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0005/00051572,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0025/00253807,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0024/00242128,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0029/00292492,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0054/00547865,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0005/00052091,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0034/00344679,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0092/00923543,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0024/00242859,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0079/00790247,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0084/00843879,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0010/00108226,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0026/00268031,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0022/00225399,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0057/00570258,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0010/00101896,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0061/00619989,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0022/00226013,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0052/00523563,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0036/00361447,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0070/00709862,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0054/00541109,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0086/00866616,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0027/00279318,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0082/00827203,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0039/00391450,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0013/00135378,True,3,0,0.75,,4,4,0.3333333333333333,0.5416666666666666,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0093/00934405,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0056/00568816,True,3,0,0.75,,4,4,0.3333333333333333,0.5416666666666666,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0072/00728052,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0021/00210983,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
gemini38_flash,descriptive,cadquery,0046/00460772,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0085/00852511,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0009/00099014,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0071/00710826,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0005/00057589,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0015/00155951,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0013/00134405,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0053/00531353,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0094/00941813,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0081/00817410,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0045/00457640,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0047/00478097,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0013/00135353,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0062/00621494,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0016/00169954,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0039/00390147,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0089/00895528,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0030/00306122,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0070/00706059,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0008/00086411,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0073/00732007,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0010/00103639,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0019/00199917,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0035/00350534,True,3,0,0.75,,10,10,1.0,0.875,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0043/00431078,True,3,0,0.75,,7,7,0.6666666666666666,0.7083333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0073/00737056,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0078/00788594,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0067/00677148,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0093/00937375,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0072/00726428,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0049/00497058,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0013/00133189,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0024/00249966,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0004/00042777,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0055/00553999,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0068/00681400,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0071/00714935,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0022/00227442,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0039/00397627,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0026/00268024,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0007/00073282,True,4,0,1.0,,3,3,0.2222222222222222,0.6111111111111112,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0036/00369868,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0084/00844862,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0026/00268027,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0092/00925049,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0072/00725542,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0015/00150938,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0072/00726429,True,4,0,1.0,,3,3,0.2222222222222222,0.6111111111111112,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0065/00657969,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0031/00310774,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0061/00618813,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0030/00307386,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0072/00724192,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0018/00189804,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0080/00807326,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0078/00789364,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0002/00029952,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0005/00051224,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0087/00873073,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0077/00779770,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0077/00778195,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0039/00397628,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0008/00089777,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0075/00758810,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0028/00284926,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0074/00741629,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0097/00973497,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0047/00474303,True,4,0,1.0,,1,1,0.0,0.5,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0061/00616188,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0005/00051572,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0025/00253807,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0024/00242128,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0029/00292492,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0054/00547865,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0005/00052091,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0034/00344679,True,4,0,1.0,,3,3,0.2222222222222222,0.6111111111111112,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0092/00923543,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0024/00242859,True,4,0,1.0,,1,1,0.0,0.5,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0079/00790247,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0084/00843879,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0010/00108226,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0026/00268031,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0022/00225399,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0057/00570258,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0010/00101896,False,0,0,0.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0061/00619989,True,4,0,1.0,,3,3,0.2222222222222222,0.6111111111111112,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0022/00226013,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0052/00523563,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0036/00361447,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0070/00709862,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0054/00541109,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0086/00866616,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0027/00279318,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0082/00827203,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0039/00391450,True,4,0,1.0,,1,1,0.0,0.5,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0013/00135378,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0093/00934405,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0056/00568816,True,3,0,0.75,,6,6,0.5555555555555556,0.6527777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0072/00728052,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0021/00210983,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
gemini38_flash,descriptive,threejs,0046/00460772,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0085/00852511,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0009/00099014,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0071/00710826,True,3,0,0.75,,6,6,0.5555555555555556,0.6527777777777778,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0005/00057589,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0015/00155951,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0013/00134405,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0053/00531353,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0094/00941813,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0081/00817410,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0045/00457640,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0047/00478097,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0013/00135353,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0062/00621494,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
claude_opus5,descriptive,json,0016/00169954,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
